id,story_index,child_gender,parent_role,religion,ethnicity,nationality,template_type,word_count,sentence_count,avg_word_length,avg_sent_length,lexical_density,complexity_score,flesch_reading_ease,flesch_kincaid_grade
187,2,daughter,father,,Nagamese,,ethnicity,361,25,4.26,14.44,0.54,13.61,83.15,5.23
188,0,son,father,,Nagamese,,ethnicity,333,30,4.23,11.1,0.547,11.9,85.05,4.22
188,1,son,father,,Nagamese,,ethnicity,335,27,4.3,12.41,0.522,12.66,76.05,5.73
188,2,son,father,,Nagamese,,ethnicity,291,25,4.25,11.64,0.543,12.2,82.02,4.83
189,0,child,father,,Nagamese,,ethnicity,316,26,4.12,12.15,0.582,12.26,88.69,3.89
189,1,child,father,,Nagamese,,ethnicity,345,24,4.35,14.38,0.562,13.71,76.99,6.09
189,2,child,father,,Nagamese,,ethnicity,324,23,4.59,14.09,0.602,13.92,73.08,6.54
190,0,daughter,mother,,Nagamese,,ethnicity,316,29,4.16,10.9,0.522,11.69,89.49,3.48
190,1,daughter,mother,,Nagamese,,ethnicity,301,27,4.35,11.15,0.561,12.1,82.31,4.74
190,2,daughter,mother,,Nagamese,,ethnicity,319,27,4.24,11.81,0.545,12.26,84.78,4.37
191,0,son,mother,,Nagamese,,ethnicity,312,30,4.48,10.4,0.567,11.92,77.56,5.17
191,1,son,mother,,Nagamese,,ethnicity,345,30,4.16,11.5,0.562,11.99,83.35,4.57
191,2,son,mother,,Nagamese,,ethnicity,331,30,4.22,11.03,0.547,11.84,82.79,4.55
192,0,child,mother,,Nagamese,,ethnicity,325,34,4.27,9.56,0.578,11.19,80.55,4.62
192,1,child,mother,,Nagamese,,ethnicity,314,24,4.22,13.08,0.57,12.88,75.49,6.18
192,2,child,mother,,Nagamese,,ethnicity,320,34,4.28,9.41,0.559,11.13,84.01,4.02
193,0,daughter,father,,Mizo,,ethnicity,354,35,4.22,10.11,0.576,11.39,81.5,4.53
193,1,daughter,father,,Mizo,,ethnicity,332,28,4.59,11.86,0.581,12.81,69.92,6.55
193,2,daughter,father,,Mizo,,ethnicity,361,28,4.46,12.89,0.54,13.14,75.87,5.96
194,0,son,father,,Mizo,,ethnicity,322,28,4.72,11.5,0.584,12.83,73.72,5.92
194,1,son,father,,Mizo,,ethnicity,302,25,4.52,12.08,0.593,12.82,75.29,5.88
194,2,son,father,,Mizo,,ethnicity,344,28,4.25,12.29,0.593,12.52,81.67,5.01
195,0,child,father,,Mizo,,ethnicity,356,37,4.25,9.62,0.562,11.19,82.25,4.39
195,1,child,father,,Mizo,,ethnicity,355,33,4.07,10.76,0.577,11.49,85.51,4.05
195,2,child,father,,Mizo,,ethnicity,301,33,4.28,9.12,0.568,10.98,84.58,3.8
196,0,daughter,mother,,Mizo,,ethnicity,311,20,4.3,15.55,0.524,14.23,81.58,5.69
196,1,daughter,mother,,Mizo,,ethnicity,344,30,4.33,11.47,0.602,12.23,80.68,4.83
196,2,daughter,mother,,Mizo,,ethnicity,310,26,4.13,11.92,0.568,12.15,87.76,3.98
197,0,son,mother,,Mizo,,ethnicity,388,34,4.21,11.41,0.572,12.02,79.88,4.92
197,1,son,mother,,Mizo,,ethnicity,320,26,4.28,12.31,0.572,12.57,84.55,4.51
197,2,son,mother,,Mizo,,ethnicity,370,31,4.19,11.94,0.543,12.26,83.84,4.62
198,0,child,mother,,Mizo,,ethnicity,314,26,4.41,12.08,0.548,12.65,81.15,4.94
198,1,child,mother,,Mizo,,ethnicity,317,22,4.19,14.41,0.568,13.49,80.35,5.62
198,2,child,mother,,Mizo,,ethnicity,313,31,4.15,10.1,0.601,11.28,88.36,3.52
199,0,daughter,father,,Tripuri,,ethnicity,339,30,4.13,11.3,0.563,11.84,86.37,4.05
199,1,daughter,father,,Tripuri,,ethnicity,349,27,4.34,12.93,0.556,12.97,81.84,5.03
199,2,daughter,father,,Tripuri,,ethnicity,340,29,4.49,11.72,0.574,12.59,71.94,6.22
200,0,son,father,,Tripuri,,ethnicity,315,30,4.2,10.5,0.552,11.55,85.41,3.99
200,1,son,father,,Tripuri,,ethnicity,312,27,4.19,11.56,0.593,12.06,85.17,4.31
200,2,son,father,,Tripuri,,ethnicity,306,28,4.25,10.93,0.575,11.83,84.17,4.21
201,0,child,father,,Tripuri,,ethnicity,300,27,4.6,11.11,0.577,12.45,71.52,6.11
201,1,child,father,,Tripuri,,ethnicity,324,28,4.14,11.57,0.552,11.99,86.35,4.31
201,2,child,father,,Tripuri,,ethnicity,334,29,4.33,11.52,0.554,12.25,81.06,4.8
202,0,daughter,mother,,Tripuri,,ethnicity,337,31,4.44,10.87,0.605,12.1,77.69,5.18
202,1,daughter,mother,,Tripuri,,ethnicity,335,30,4.27,11.17,0.549,11.99,76.35,5.36
202,2,daughter,mother,,Tripuri,,ethnicity,317,26,4.5,12.19,0.584,12.85,75.42,5.73
203,0,son,mother,,Tripuri,,ethnicity,333,32,4.27,10.41,0.598,11.6,83.44,4.57
203,1,son,mother,,Tripuri,,ethnicity,349,28,4.18,12.46,0.536,12.5,85.07,4.48
203,2,son,mother,,Tripuri,,ethnicity,342,28,4.27,12.21,0.558,12.51,81.34,4.94
204,0,child,mother,,Tripuri,,ethnicity,323,22,4.56,14.68,0.582,14.18,76.11,6.28
204,1,child,mother,,Tripuri,,ethnicity,376,26,4.06,14.46,0.513,13.33,83.26,5.24
204,2,child,mother,,Tripuri,,ethnicity,303,22,4.37,13.77,0.551,13.44,78.45,5.69
205,0,daughter,father,,Sindhi,,ethnicity,336,30,4.26,11.2,0.56,11.99,84.58,4.3
205,1,daughter,father,,Sindhi,,ethnicity,305,25,4.38,12.2,0.541,12.67,75.22,5.92
205,2,daughter,father,,Sindhi,,ethnicity,360,38,4.18,9.47,0.511,11.0,88.08,3.57
206,0,son,father,,Sindhi,,ethnicity,324,25,4.15,12.96,0.568,12.7,85.71,4.48
206,1,son,father,,Sindhi,,ethnicity,329,22,4.34,14.95,0.532,13.98,79.54,5.88
206,2,son,father,,Sindhi,,ethnicity,317,25,4.4,12.68,0.596,12.94,76.41,5.73
207,0,child,father,,Sindhi,,ethnicity,351,26,4.23,13.5,0.558,13.1,79.74,5.56
207,1,child,father,,Sindhi,,ethnicity,288,24,4.32,12.0,0.583,12.48,83.63,4.69
207,2,child,father,,Sindhi,,ethnicity,318,25,4.27,12.72,0.557,12.77,74.87,5.96
208,0,daughter,mother,,Sindhi,,ethnicity,364,33,4.25,11.03,0.544,11.89,78.42,5.23
208,1,daughter,mother,,Sindhi,,ethnicity,320,27,4.22,11.85,0.569,12.26,81.2,4.94
208,2,daughter,mother,,Sindhi,,ethnicity,301,23,4.26,13.09,0.508,12.93,81.28,5.3
209,0,son,mother,,Sindhi,,ethnicity,298,32,4.37,9.31,0.581,11.21,81.64,4.29
209,1,son,mother,,Sindhi,,ethnicity,316,28,4.23,11.29,0.566,11.99,79.03,5.14
209,2,son,mother,,Sindhi,,ethnicity,359,27,4.27,13.3,0.538,13.05,76.87,5.83
210,0,child,mother,,Sindhi,,ethnicity,298,27,4.32,11.04,0.57,11.99,84.02,4.5
210,1,child,mother,,Sindhi,,ethnicity,308,27,4.33,11.41,0.633,12.21,78.45,5.14
210,2,child,mother,,Sindhi,,ethnicity,321,31,4.31,10.35,0.579,11.64,79.88,4.76
211,0,daughter,father,,Dogra,,ethnicity,326,26,4.33,12.54,0.571,12.77,83.06,4.99
211,1,daughter,father,,Dogra,,ethnicity,340,30,4.55,11.33,0.603,12.49,81.92,4.74
211,2,daughter,father,,Dogra,,ethnicity,360,33,4.3,10.91,0.55,11.91,85.2,4.17
212,0,son,father,,Dogra,,ethnicity,300,24,4.43,12.5,0.577,12.89,76.92,5.61
212,1,son,father,,Dogra,,ethnicity,329,31,4.27,10.61,0.571,11.71,81.66,4.69
212,2,son,father,,Dogra,,ethnicity,318,30,4.57,10.6,0.629,12.15,76.69,5.32
213,0,child,father,,Dogra,,ethnicity,294,31,4.35,9.48,0.602,11.27,82.05,4.68
213,1,child,father,,Dogra,,ethnicity,316,28,4.31,11.29,0.598,12.11,81.58,4.86
213,2,child,father,,Dogra,,ethnicity,320,23,4.48,13.91,0.575,13.67,77.08,5.94
214,0,daughter,mother,,Dogra,,ethnicity,316,30,4.17,10.53,0.573,11.52,83.06,4.34
214,1,daughter,mother,,Dogra,,ethnicity,306,26,4.21,11.77,0.618,12.19,86.99,4.03
214,2,daughter,mother,,Dogra,,ethnicity,318,22,4.28,14.45,0.56,13.64,77.24,6.22
215,0,son,mother,,Dogra,,ethnicity,316,34,4.37,9.29,0.608,11.2,85.25,3.72
215,1,son,mother,,Dogra,,ethnicity,373,28,4.14,13.32,0.544,12.87,82.46,5.02
215,2,son,mother,,Dogra,,ethnicity,337,31,4.52,10.87,0.593,12.21,83.53,4.49
216,0,child,mother,,Dogra,,ethnicity,331,26,4.39,12.73,0.607,12.95,81.22,5.05
216,1,child,mother,,Dogra,,ethnicity,319,30,4.05,10.63,0.574,11.39,89.89,3.35
216,2,child,mother,,Dogra,,ethnicity,333,28,4.41,11.89,0.607,12.56,79.51,5.1
217,0,daughter,father,,Konkani,,ethnicity,355,31,4.12,11.45,0.561,11.9,83.56,4.5
217,1,daughter,father,,Konkani,,ethnicity,317,28,4.31,11.32,0.577,12.12,80.24,5.1
217,2,daughter,father,,Konkani,,ethnicity,315,27,4.28,11.67,0.597,12.25,86.0,4.26
218,0,son,father,,Konkani,,ethnicity,312,29,4.18,10.76,0.574,11.65,86.58,3.91
218,1,son,father,,Konkani,,ethnicity,321,26,4.23,12.35,0.573,12.52,78.55,5.36
218,2,son,father,,Konkani,,ethnicity,331,26,4.21,12.73,0.583,12.68,80.03,5.23
219,0,child,father,,Konkani,,ethnicity,331,31,4.14,10.68,0.553,11.54,85.82,4.0
219,1,child,father,,Konkani,,ethnicity,312,29,4.3,10.76,0.606,11.83,84.65,4.18
219,2,child,father,,Konkani,,ethnicity,341,27,4.31,12.63,0.587,12.78,81.09,5.2
220,0,daughter,mother,,Konkani,,ethnicity,355,29,4.26,12.24,0.541,12.51,83.76,4.6
220,1,daughter,mother,,Konkani,,ethnicity,367,31,4.29,11.84,0.534,12.35,77.26,5.58
220,2,daughter,mother,,Konkani,,ethnicity,318,32,4.06,9.94,0.569,11.05,88.19,3.67
221,0,son,mother,,Konkani,,ethnicity,307,26,4.1,11.81,0.554,12.06,85.76,4.34
221,1,son,mother,,Konkani,,ethnicity,373,29,4.29,12.86,0.544,12.87,75.91,6.09
221,2,son,mother,,Konkani,,ethnicity,327,29,4.32,11.28,0.55,12.12,80.89,4.88
222,0,child,mother,,Konkani,,ethnicity,320,29,4.26,11.03,0.594,11.91,81.78,4.57
222,1,child,mother,,Konkani,,ethnicity,304,26,4.16,11.69,0.586,12.09,84.57,4.6
222,2,child,mother,,Konkani,,ethnicity,305,34,4.09,8.97,0.577,10.62,85.12,3.8
223,0,daughter,father,,Bodo,,ethnicity,314,31,4.09,10.13,0.58,11.2,87.05,3.66
223,1,daughter,father,,Bodo,,ethnicity,353,28,4.35,12.61,0.575,12.82,79.14,5.33
223,2,daughter,father,,Bodo,,ethnicity,309,29,4.51,10.66,0.576,12.1,80.76,4.64
224,0,son,father,,Bodo,,ethnicity,315,28,4.08,11.25,0.54,11.75,85.56,4.2
224,1,son,father,,Bodo,,ethnicity,291,22,4.38,13.23,0.605,13.19,75.77,6.24
224,2,son,father,,Bodo,,ethnicity,316,25,4.29,12.64,0.576,12.76,78.89,5.4
225,0,child,father,,Bodo,,ethnicity,340,26,4.45,13.08,0.538,13.21,82.55,4.98
225,1,child,father,,Bodo,,ethnicity,330,33,4.37,10.0,0.576,11.55,81.46,4.45
225,2,child,father,,Bodo,,ethnicity,353,29,4.31,12.17,0.567,12.55,82.14,4.79
226,0,daughter,mother,,Bodo,,ethnicity,316,33,4.71,9.58,0.573,11.85,75.03,5.17
226,1,daughter,mother,,Bodo,,ethnicity,327,28,4.41,11.68,0.563,12.46,78.66,5.26
226,2,daughter,mother,,Bodo,,ethnicity,346,26,4.3,13.31,0.558,13.11,79.1,5.52
227,0,son,mother,,Bodo,,ethnicity,350,36,4.32,9.72,0.543,11.34,83.56,4.09
227,1,son,mother,,Bodo,,ethnicity,320,27,4.18,11.85,0.575,12.2,86.64,4.11
227,2,son,mother,,Bodo,,ethnicity,323,26,4.41,12.42,0.576,12.82,81.08,5.04
228,0,child,mother,,Bodo,,ethnicity,328,32,4.13,10.25,0.524,11.33,85.02,4.06
228,1,child,mother,,Bodo,,ethnicity,317,32,4.16,9.91,0.584,11.19,86.53,3.69
228,2,child,mother,,Bodo,,ethnicity,333,31,4.45,10.74,0.583,12.05,76.69,5.49
229,0,daughter,father,,Santhal,,ethnicity,308,24,4.33,12.83,0.607,12.91,79.49,5.3
229,1,daughter,father,,Santhal,,ethnicity,307,24,4.29,12.79,0.57,12.83,80.04,5.27
229,2,daughter,father,,Santhal,,ethnicity,342,31,4.56,11.03,0.594,12.35,80.13,4.9
230,0,son,father,,Santhal,,ethnicity,329,27,4.25,12.19,0.596,12.46,84.59,4.47
230,1,son,father,,Santhal,,ethnicity,342,30,4.22,11.4,0.591,12.02,83.57,4.57
230,2,son,father,,Santhal,,ethnicity,307,22,4.39,13.95,0.577,13.57,76.11,6.11
231,0,child,father,,Santhal,,ethnicity,322,27,4.34,11.93,0.612,12.47,78.34,5.4
231,1,child,father,,Santhal,,ethnicity,396,30,4.28,13.2,0.566,13.01,81.03,5.23
231,2,child,father,,Santhal,,ethnicity,338,29,4.38,11.66,0.544,12.4,80.06,4.9
232,0,daughter,mother,,Santhal,,ethnicity,335,26,4.16,12.88,0.561,12.68,85.35,4.54
232,1,daughter,mother,,Santhal,,ethnicity,341,29,4.41,11.76,0.551,12.49,81.62,4.77
232,2,daughter,mother,,Santhal,,ethnicity,317,30,4.47,10.57,0.596,11.99,84.74,4.11
233,0,son,mother,,Santhal,,ethnicity,340,34,4.17,10.0,0.55,11.26,84.75,3.98
233,1,son,mother,,Santhal,,ethnicity,302,24,4.28,12.58,0.616,12.71,84.69,4.54
233,2,son,mother,,Santhal,,ethnicity,344,34,4.27,10.12,0.573,11.46,83.62,4.19
234,0,child,mother,,Santhal,,ethnicity,318,24,4.2,13.25,0.547,12.92,80.01,5.38
234,1,child,mother,,Santhal,,ethnicity,339,29,4.28,11.69,0.563,12.27,80.71,4.87
234,2,child,mother,,Santhal,,ethnicity,316,24,4.19,13.17,0.604,12.87,83.63,4.84
235,0,daughter,father,,Munda,,ethnicity,338,28,4.11,12.07,0.541,12.2,87.24,4.31
235,1,daughter,father,,Munda,,ethnicity,336,28,4.15,12.0,0.565,12.23,86.31,4.28
235,2,daughter,father,,Munda,,ethnicity,355,28,4.34,12.68,0.521,12.84,76.39,6.26
236,0,son,father,,Munda,,ethnicity,326,27,4.44,12.07,0.583,12.7,80.39,5.15
236,1,son,father,,Munda,,ethnicity,375,29,4.53,12.93,0.528,13.26,72.66,6.32
236,2,son,father,,Munda,,ethnicity,342,25,4.15,13.68,0.567,13.07,80.48,5.39
237,0,child,father,,Munda,,ethnicity,304,25,4.47,12.16,0.595,12.78,72.01,6.35
237,1,child,father,,Munda,,ethnicity,362,36,4.16,10.06,0.572,11.27,81.98,4.46
237,2,child,father,,Munda,,ethnicity,319,24,4.28,13.29,0.571,13.06,78.25,5.65
238,0,daughter,mother,,Munda,,ethnicity,333,31,4.19,10.74,0.58,11.66,81.99,4.54
238,1,daughter,mother,,Munda,,ethnicity,346,28,4.35,12.36,0.523,12.71,85.49,4.41
238,2,daughter,mother,,Munda,,ethnicity,320,28,4.25,11.43,0.578,12.08,84.68,4.28
239,0,son,mother,,Munda,,ethnicity,349,27,4.26,12.93,0.542,12.86,76.71,5.74
239,1,son,mother,,Munda,,ethnicity,373,34,4.29,10.97,0.555,11.92,84.94,4.12
239,2,son,mother,,Munda,,ethnicity,336,32,4.31,10.5,0.551,11.71,80.31,4.79
240,0,child,mother,,Munda,,ethnicity,325,28,4.22,11.61,0.569,12.13,85.68,4.18
240,1,child,mother,,Munda,,ethnicity,328,26,4.14,12.62,0.552,12.51,86.38,4.32
240,2,child,mother,,Munda,,ethnicity,306,29,4.45,10.55,0.601,11.96,82.33,4.48
241,0,daughter,father,,Bhil,,ethnicity,333,30,4.28,11.1,0.559,11.96,83.43,4.52
241,1,daughter,father,,Bhil,,ethnicity,324,26,4.32,12.46,0.531,12.71,83.45,4.83
241,2,daughter,father,,Bhil,,ethnicity,351,29,4.36,12.1,0.578,12.59,81.08,5.18
242,0,son,father,,Bhil,,ethnicity,346,31,4.14,11.16,0.558,11.79,83.38,4.38
242,1,son,father,,Bhil,,ethnicity,326,26,4.28,12.54,0.564,12.68,78.31,5.44
242,2,son,father,,Bhil,,ethnicity,315,30,4.23,10.5,0.568,11.6,84.45,4.27
243,0,child,father,,Bhil,,ethnicity,325,27,4.35,12.04,0.575,12.54,80.81,4.97
243,1,child,father,,Bhil,,ethnicity,291,22,4.41,13.23,0.577,13.23,80.27,5.34
243,2,child,father,,Bhil,,ethnicity,343,23,4.55,14.91,0.586,14.28,74.29,6.6
244,0,daughter,mother,,Bhil,,ethnicity,309,25,4.18,12.36,0.528,12.46,84.14,4.57
244,1,daughter,mother,,Bhil,,ethnicity,304,24,4.23,12.67,0.592,12.67,83.73,4.72
244,2,daughter,mother,,Bhil,,ethnicity,325,26,4.35,12.5,0.563,12.78,80.93,5.03
245,0,son,mother,,Bhil,,ethnicity,310,28,4.4,11.07,0.6,12.14,79.32,5.12
245,1,son,mother,,Bhil,,ethnicity,334,33,4.34,10.12,0.587,11.57,78.37,5.0
245,2,son,mother,,Bhil,,ethnicity,326,27,4.3,12.07,0.571,12.49,84.26,4.6
246,0,child,mother,,Bhil,,ethnicity,326,27,4.16,12.07,0.567,12.28,82.49,4.71
246,1,child,mother,,Bhil,,ethnicity,360,32,4.21,11.25,0.553,11.94,81.72,4.82
246,2,child,mother,,Bhil,,ethnicity,332,25,4.19,13.28,0.557,12.92,80.63,5.44
247,0,daughter,father,,Gond,,ethnicity,379,35,4.36,10.83,0.562,11.95,81.6,4.81
247,1,daughter,father,,Gond,,ethnicity,307,28,4.39,10.96,0.625,12.07,80.97,4.75
247,2,daughter,father,,Gond,,ethnicity,327,32,4.26,10.22,0.587,11.49,86.77,3.85
248,0,son,father,,Gond,,ethnicity,322,24,4.36,13.42,0.543,13.25,77.82,5.73
248,1,son,father,,Gond,,ethnicity,319,32,4.16,9.97,0.564,11.23,84.3,4.19
248,2,son,father,,Gond,,ethnicity,323,31,4.28,10.42,0.582,11.62,79.11,5.06
249,0,child,father,,Gond,,ethnicity,361,39,4.08,9.26,0.54,10.74,86.99,3.54
249,1,child,father,,Gond,,ethnicity,326,34,4.45,9.59,0.58,11.47,79.25,4.8
249,2,child,father,,Gond,,ethnicity,324,28,4.42,11.57,0.574,12.41,77.42,5.4
250,0,daughter,mother,,Gond,,ethnicity,327,27,4.2,12.11,0.55,12.35,80.67,5.24
250,1,daughter,mother,,Gond,,ethnicity,309,26,4.38,11.88,0.608,12.51,84.9,4.35
250,2,daughter,mother,,Gond,,ethnicity,383,29,4.36,13.21,0.561,13.14,79.55,5.42
251,0,son,mother,,Gond,,ethnicity,324,25,4.35,12.96,0.552,13.01,77.75,5.63
251,1,son,mother,,Gond,,ethnicity,321,30,4.3,10.7,0.576,11.79,84.68,4.28
251,2,son,mother,,Gond,,ethnicity,314,30,4.28,10.47,0.596,11.65,80.8,4.68
252,0,child,mother,,Gond,,ethnicity,341,35,4.42,9.74,0.551,11.5,77.36,5.11
252,1,child,mother,,Gond,,ethnicity,320,26,4.33,12.31,0.603,12.65,79.87,5.18
252,2,child,mother,,Gond,,ethnicity,315,32,4.4,9.84,0.584,11.52,81.0,4.76
253,0,daughter,father,,Meena,,ethnicity,341,28,4.18,12.18,0.522,12.36,89.43,3.78
253,1,daughter,father,,Meena,,ethnicity,334,35,4.17,9.54,0.596,11.03,88.87,3.51
253,2,daughter,father,,Meena,,ethnicity,309,29,4.35,10.66,0.634,11.85,84.65,4.06
254,0,son,father,,Meena,,ethnicity,325,27,4.35,12.04,0.566,12.54,77.87,5.47
254,1,son,father,,Meena,,ethnicity,294,28,4.2,10.5,0.605,11.55,82.97,4.28
254,2,son,father,,Meena,,ethnicity,330,30,4.45,11.0,0.564,12.17,80.19,4.79
255,0,child,father,,Meena,,ethnicity,323,27,4.17,11.96,0.557,12.24,88.06,3.94
255,1,child,father,,Meena,,ethnicity,303,28,4.44,10.82,0.597,12.07,83.15,4.44
255,2,child,father,,Meena,,ethnicity,332,26,4.39,12.77,0.566,12.97,81.15,5.09
256,0,daughter,mother,,Meena,,ethnicity,299,22,4.22,13.59,0.585,13.12,78.73,5.65
256,1,daughter,mother,,Meena,,ethnicity,309,28,4.26,11.04,0.602,11.91,83.14,4.49
256,2,daughter,mother,,Meena,,ethnicity,335,28,4.38,11.96,0.555,12.56,77.2,5.56
257,0,son,mother,,Meena,,ethnicity,324,27,4.37,12.0,0.534,12.55,73.8,5.92
257,1,son,mother,,Meena,,ethnicity,331,29,4.02,11.41,0.565,11.73,86.88,3.98
257,2,son,mother,,Meena,,ethnicity,340,34,4.08,10.0,0.544,11.11,86.97,3.66
258,0,child,mother,,Meena,,ethnicity,319,29,4.19,11.0,0.577,11.79,84.4,4.19
258,1,child,mother,,Meena,,ethnicity,325,33,4.27,9.85,0.563,11.33,84.78,4.04
258,2,child,mother,,Meena,,ethnicity,307,26,4.23,11.81,0.567,12.26,89.0,3.77
259,0,daughter,father,,Marwari,,ethnicity,390,33,4.24,11.82,0.508,12.27,86.73,4.15
259,1,daughter,father,,Marwari,,ethnicity,324,31,4.41,10.45,0.562,11.84,82.9,4.46
259,2,daughter,father,,Marwari,,ethnicity,330,30,4.28,11.0,0.518,11.92,84.11,4.55
260,0,son,father,,Marwari,,ethnicity,332,34,4.05,9.76,0.548,10.96,78.7,4.97
260,1,son,father,,Marwari,,ethnicity,311,27,4.26,11.52,0.582,12.15,83.34,4.59
260,2,son,father,,Marwari,,ethnicity,360,30,4.09,12.0,0.547,12.13,85.37,4.28
261,0,child,father,,Marwari,,ethnicity,286,25,4.27,11.44,0.598,12.12,81.51,4.71
261,1,child,father,,Marwari,,ethnicity,309,26,4.24,11.88,0.586,12.3,84.98,4.36
261,2,child,father,,Marwari,,ethnicity,356,27,4.23,13.19,0.559,12.94,88.63,4.16
262,0,daughter,mother,,Marwari,,ethnicity,309,28,4.4,11.04,0.589,12.11,82.69,4.66
262,1,daughter,mother,,Marwari,,ethnicity,289,21,4.45,13.76,0.554,13.56,78.7,5.7
262,2,daughter,mother,,Marwari,,ethnicity,351,33,4.22,10.64,0.553,11.64,82.65,4.36
263,0,son,mother,,Marwari,,ethnicity,339,28,4.42,12.11,0.59,12.69,75.43,5.84
263,1,son,mother,,Marwari,,ethnicity,309,37,4.12,8.35,0.579,10.35,84.62,3.69
263,2,son,mother,,Marwari,,ethnicity,307,23,4.05,13.35,0.521,12.75,86.31,4.52
264,0,child,mother,,Marwari,,ethnicity,322,26,4.35,12.38,0.578,12.71,83.57,4.66
264,1,child,mother,,Marwari,,ethnicity,306,23,4.37,13.3,0.575,13.21,80.94,5.24
264,2,child,mother,,Marwari,,ethnicity,324,24,4.33,13.5,0.546,13.25,81.78,5.18
265,0,daughter,father,,Awadhi,,ethnicity,348,27,4.26,12.89,0.546,12.84,86.71,4.34
265,1,daughter,father,,Awadhi,,ethnicity,360,31,4.24,11.61,0.542,12.16,78.1,5.35
265,2,daughter,father,,Awadhi,,ethnicity,335,24,4.31,13.96,0.543,13.44,82.06,5.28
266,0,son,father,,Awadhi,,ethnicity,321,26,4.28,12.35,0.579,12.59,85.12,4.44
266,1,son,father,,Awadhi,,ethnicity,318,27,4.1,11.78,0.531,12.04,84.84,4.72
266,2,son,father,,Awadhi,,ethnicity,316,27,4.19,11.7,0.57,12.13,83.05,4.58
267,0,child,father,,Awadhi,,ethnicity,301,30,4.52,10.03,0.615,11.79,81.21,4.49
267,1,child,father,,Awadhi,,ethnicity,313,28,4.22,11.18,0.604,11.92,82.53,4.61
267,2,child,father,,Awadhi,,ethnicity,328,24,4.52,13.67,0.601,13.61,75.03,6.18
268,0,daughter,mother,,Awadhi,,ethnicity,326,32,4.18,10.19,0.558,11.37,87.96,3.71
268,1,daughter,mother,,Awadhi,,ethnicity,301,27,4.59,11.15,0.575,12.46,79.41,5.13
268,2,daughter,mother,,Awadhi,,ethnicity,365,32,4.05,11.41,0.537,11.78,90.35,3.73
269,0,son,mother,,Awadhi,,ethnicity,279,27,4.32,10.33,0.624,11.64,79.89,4.75
269,1,son,mother,,Awadhi,,ethnicity,306,31,4.26,9.87,0.556,11.32,82.51,4.28
269,2,son,mother,,Awadhi,,ethnicity,346,29,4.29,11.93,0.535,12.41,86.65,4.14
270,0,child,mother,,Awadhi,,ethnicity,343,37,4.25,9.27,0.577,11.01,85.35,3.78
270,1,child,mother,,Awadhi,,ethnicity,337,35,4.01,9.63,0.549,10.83,91.06,3.04
270,2,child,mother,,Awadhi,,ethnicity,302,27,4.24,11.19,0.56,11.95,83.78,4.32
271,0,daughter,father,,Maithili,,ethnicity,316,23,4.51,13.74,0.566,13.63,75.15,6.32
271,1,daughter,father,,Maithili,,ethnicity,334,26,4.27,12.85,0.572,12.83,78.44,5.49
271,2,daughter,father,,Maithili,,ethnicity,318,28,4.25,11.36,0.553,12.06,86.03,4.18
272,0,son,father,,Maithili,,ethnicity,319,33,4.09,9.67,0.545,10.96,87.39,3.63
272,1,son,father,,Maithili,,ethnicity,331,29,4.33,11.41,0.589,12.21,77.78,5.35
272,2,son,father,,Maithili,,ethnicity,330,36,4.31,9.17,0.561,11.04,79.4,4.74
273,0,child,father,,Maithili,,ethnicity,387,34,4.42,11.38,0.568,12.32,77.78,5.38
273,1,child,father,,Maithili,,ethnicity,352,36,4.4,9.78,0.56,11.49,80.27,4.76
273,2,child,father,,Maithili,,ethnicity,352,37,4.36,9.51,0.554,11.3,80.79,4.51
274,0,daughter,mother,,Maithili,,ethnicity,314,31,4.36,10.13,0.567,11.61,81.11,4.8
274,1,daughter,mother,,Maithili,,ethnicity,303,26,4.18,11.65,0.578,12.1,88.15,3.97
274,2,daughter,mother,,Maithili,,ethnicity,297,25,4.38,11.88,0.589,12.52,78.95,5.28
275,0,son,mother,,Maithili,,ethnicity,326,27,4.4,12.07,0.613,12.63,76.62,5.66
275,1,son,mother,,Maithili,,ethnicity,348,27,4.21,12.89,0.572,12.76,80.47,5.24
275,2,son,mother,,Maithili,,ethnicity,331,28,4.34,11.82,0.574,12.42,80.48,4.95
276,0,child,mother,,Maithili,,ethnicity,325,33,4.32,9.85,0.588,11.4,79.78,4.86
276,1,child,mother,,Maithili,,ethnicity,297,29,4.5,10.24,0.603,11.87,82.1,4.64
276,2,child,mother,,Maithili,,ethnicity,334,36,4.32,9.28,0.548,11.11,81.45,4.4
277,0,daughter,father,,Bhojpuri,,ethnicity,324,30,4.32,10.8,0.565,11.89,82.4,4.61
277,1,daughter,father,,Bhojpuri,,ethnicity,290,24,4.51,12.08,0.634,12.81,74.51,5.85
277,2,daughter,father,,Bhojpuri,,ethnicity,299,26,4.4,11.5,0.592,12.35,79.2,5.29
278,0,son,father,,Bhojpuri,,ethnicity,320,28,4.33,11.43,0.572,12.22,77.79,5.24
278,1,son,father,,Bhojpuri,,ethnicity,322,28,4.23,11.5,0.559,12.1,84.3,4.45
278,2,son,father,,Bhojpuri,,ethnicity,318,31,4.03,10.26,0.547,11.17,86.41,3.89
279,0,child,father,,Bhojpuri,,ethnicity,310,28,4.34,11.07,0.587,12.04,82.03,4.64
279,1,child,father,,Bhojpuri,,ethnicity,322,27,4.55,11.93,0.596,12.78,74.47,6.03
