factor,factor_value,rank,word,pearson_correlation,word_count
nationality,Indonesia,7,lush,0.18210791821164712,31
nationality,Indonesia,8,rice,0.1821079182116471,31
nationality,Indonesia,9,mud,0.17974912574218055,6
nationality,Indonesia,10,admire,0.17974912574218055,6
nationality,Indonesia,11,lots,0.16402169406964678,7
nationality,Indonesia,12,click,0.1574653525329,52
nationality,Indonesia,13,spark,0.15118578974756328,8
nationality,Indonesia,14,rustling,0.14285715451560596,18
nationality,Indonesia,15,grow,0.13761122230075168,19
nationality,Indonesia,16,gold,0.13483997517816199,32
nationality,Indonesia,17,thick,0.1327253365614983,20
nationality,Indonesia,18,grab,0.13120408033485834,10
nationality,Indonesia,19,beating,0.13120408033485834,10
nationality,Indonesia,20,backyard,0.1312040803348583,10
nationality,Iran,1,amir,0.28221795717690273,56
nationality,Iran,2,leila,0.26856632347504666,11
nationality,Iran,3,peeking,0.19999999818680392,18
nationality,Iran,4,questions,0.19973321454063236,5
nationality,Iran,5,shivering,0.16402169406964678,7
nationality,Iran,6,rainbows,0.16402169406964676,7
nationality,Iran,7,swimming,0.1622701034225649,50
nationality,Iran,8,surface,0.15464480063532515,16
nationality,Iran,9,barked,0.15118578974756328,8
nationality,Iran,10,kitten,0.15118578974756328,8
nationality,Iran,11,beneath,0.14881581306781932,28
nationality,Iran,12,tallest,0.14151939771889258,30
nationality,Iran,13,nature,0.13852712767094347,45
nationality,Iran,14,scarf,0.1312040803348583,10
nationality,Iran,15,rest,0.128156852449461,21
nationality,Iran,16,leave,0.1281568416651224,21
nationality,Iran,17,surrounded,0.12482781399581451,109
nationality,Iran,18,snacks,0.12088524298746492,53
nationality,Iran,19,should,0.11983425044212535,23
nationality,Iran,20,giant,0.10976388274356512,13
nationality,Iraq,1,amir,0.24879740961648011,56
nationality,Iraq,2,leila,0.19587167952691373,11
nationality,Iraq,3,slept,0.17974912574218058,6
nationality,Iraq,4,slipped,0.17974912574218052,6
nationality,Iraq,5,cheese,0.17974912574218052,6
nationality,Iraq,6,shouted,0.16398399661624735,36
nationality,Iraq,7,hold,0.15684333421599547,26
nationality,Iraq,8,dark,0.1546448006353252,16
nationality,Iraq,9,surrounded,0.14993284921284983,109
nationality,Iraq,10,samir,0.14042191327843548,9
nationality,Iraq,11,flowed,0.13761122230075168,19
nationality,Iraq,12,remembered,0.13262318878284987,124
nationality,Iraq,13,giggling,0.13120408033485834,10
nationality,Iraq,14,proudly,0.13120408033485834,10
nationality,Iraq,15,towards,0.128156852449461,21
nationality,Iraq,16,box,0.1281568416651224,21
nationality,Iraq,17,trembling,0.12317702136993698,11
nationality,Iraq,18,that’s,0.12317702136993698,11
nationality,Iraq,19,floated,0.11983425044212537,23
nationality,Iraq,20,hands,0.1195789238092901,92
nationality,Italy,1,italy,1.0000000816092418,18
nationality,Italy,2,luca,0.6614378301455892,8
nationality,Italy,3,mia,0.4359361378867873,10
nationality,Italy,4,bella,0.41395556362028,11
nationality,Italy,5,countryside,0.32126980321357196,8
nationality,Italy,6,castle,0.2548644784774512,7
nationality,Italy,7,sofia,0.1958716569325227,11
nationality,Italy,8,change,0.1686495570035399,14
nationality,Italy,9,sprinkled,0.16402169406964678,7
nationality,Italy,10,guardian,0.16402169406964678,7
nationality,Italy,11,marco,0.1511857897475633,8
nationality,Italy,12,asking,0.14151940775479116,30
nationality,Italy,13,square,0.14042191327843545,9
nationality,Italy,14,ancient,0.13761122230075168,19
nationality,Italy,15,air,0.13369951028618426,123
nationality,Italy,16,filling,0.1327253365614983,20
nationality,Italy,17,bees,0.1312040803348583,10
nationality,Italy,18,checked,0.1312040803348583,10
nationality,Italy,19,stronger,0.12815684166512242,21
nationality,Italy,20,heads,0.12317702136993697,11
nationality,Japan,1,japan,0.9710549287324558,17
nationality,Japan,2,kenji,0.5216912320091144,5
nationality,Japan,3,cherry,0.4913538166795808,8
nationality,Japan,4,blossom,0.3947089298093441,12
nationality,Japan,5,blossoms,0.307052553696793,5
